bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_time,pert_itime,pert_time_unit,cell_mfc_name,pert_mfc_id,det_plate,det_well,rna_plate,rna_well,count_mean,count_cv,qc_f_logp,qc_iqr,qc_slope,pert_id,sample_id,pert_type,cell_iname,qc_pass,dyn_range,inv_level_10,build_name,failure_mode,project_code,cmap_name
b32,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K28456624,REP.A009_A549_24H_X1_B32,D02,REP.A009_A549_24H_X1,D02,115,19,6.3,9.86,57,BRD-K28456624,REP.A009_A549_24H_X1_B32:D02,trt_cp,A549,1.0,27.657,2378.5,,,REP,seocalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K81332461,REP.A021_MCF7_24H_X1_B23,D02,REP.A021_MCF7_24H_X1,D02,60,16,6.0,7.98,55,BRD-K81332461,REP.A021_MCF7_24H_X1_B23:D02,trt_cp,MCF7,1.0,25.7319,3023.5,,,REP,maxacalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K60585088,REP.A014_PC3_24H_X2_B23,H20,REP.A014_PC3_24H_X2,H20,38,19,7.6,7.55,56,BRD-K60585088,REP.A014_PC3_24H_X2_B23:H20,trt_cp,PC3,0.0,19.0095,3992.0,,count_mean,REP,paricalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K84163249,REP.A021_MCF7_24H_X3_B23,J20,REP.A021_MCF7_24H_X3,J20,70,17,6.6,8.2,55,BRD-K84163249,REP.A021_MCF7_24H_X3_B23:J20,trt_cp,MCF7,1.0,24.9381,2818.0,,,REP,ercalcitriol
b27,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K28731095,REP.A001_A549_24H_X2_B27,I14,REP.A001_A549_24H_X2,I14,85,38,6.7,7.2,55,BRD-K28731095,REP.A001_A549_24H_X2_B27:I14,trt_cp,A549,0.0,19.3835,3993.0,,count_cv,REP,calcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K81332461,REP.A021_MCF7_24H_X2_B23,D02,REP.A021_MCF7_24H_X2,D02,60,17,6.3,8.75,56,BRD-K81332461,REP.A021_MCF7_24H_X2_B23:D02,trt_cp,MCF7,1.0,17.7652,4086.0,,,REP,maxacalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K81332461,REP.A021_MCF7_24H_X3_B23,D02,REP.A021_MCF7_24H_X3,D02,72,17,7.5,7.71,53,BRD-K81332461,REP.A021_MCF7_24H_X3_B23:D02,trt_cp,MCF7,1.0,28.9344,3530.0,,,REP,maxacalcitol
b24,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K28456624,REP.A009_MCF7_24H_X3_B24,D02,REP.A009_MCF7_24H_X3,D02,81,15,7.3,8.65,49,BRD-K28456624,REP.A009_MCF7_24H_X3_B24:D02,trt_cp,MCF7,0.0,18.7179,4745.0,,qc_slope,REP,seocalcitol
b25,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K84163249,REP.A021_A549_24H_X1_B25,J20,REP.A021_A549_24H_X1,J20,55,25,6.9,8.94,55,BRD-K84163249,REP.A021_A549_24H_X1_B25:J20,trt_cp,A549,1.0,25.3585,4032.0,,,REP,ercalcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K73237276,REP.A022_PC3_24H_X1_B23,L02,REP.A022_PC3_24H_X1,L02,59,18,6.9,8.27,55,BRD-K73237276,REP.A022_PC3_24H_X1_B23:L02,trt_cp,PC3,1.0,24.8419,3850.5,,,REP,tacalcitol
b27,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K28731095,REP.A001_MCF7_24H_X1_B27,I14,REP.A001_MCF7_24H_X1,I14,96,39,7.5,6.85,52,BRD-K28731095,REP.A001_MCF7_24H_X1_B27:I14,trt_cp,MCF7,0.0,28.2269,3359.0,,count_cv,REP,calcitriol
b22,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K28731095,REP.A001_HA1E_24H_X1_B22,I14,REP.A001_HA1E_24H_X1,I14,67,15,6.6,9.68,58,BRD-K28731095,REP.A001_HA1E_24H_X1_B22:I14,trt_cp,HA1E,1.0,20.8654,2712.5,,,REP,calcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K84163249,REP.A021_HA1E_24H_X2_B23,J20,REP.A021_HA1E_24H_X2,J20,59,16,5.5,8.78,57,BRD-K84163249,REP.A021_HA1E_24H_X2_B23:J20,trt_cp,HA1E,1.0,17.2199,4150.0,,,REP,ercalcitriol
b33,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-A84327315,MOAR002_PC3_24H_X2_B33,B23,MOAR002_PC3_24H_X2,B23,89,15,6.8,8.83,58,BRD-A84327315,MOAR002_PC3_24H_X2_B33:B23,trt_cp,PC3,1.0,18.2111,3624.0,,,MOAR,calcitriol
b22,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.A001_PC3_24H_X3_B22,I14,REP.A001_PC3_24H_X3,I14,69,15,8.9,7.99,57,BRD-K28731095,REP.A001_PC3_24H_X3_B22:I14,trt_cp,PC3,1.0,25.1406,2413.5,,,REP,calcitriol
b27,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K28731095,REP.A001_A549_24H_X3_B27,I14,REP.A001_A549_24H_X3,I14,85,40,7.3,7.15,54,BRD-K28731095,REP.A001_A549_24H_X3_B27:I14,trt_cp,A549,0.0,30.2619,3813.0,,count_cv,REP,calcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K73237276,REP.A022_HA1E_24H_X1_B23,L02,REP.A022_HA1E_24H_X1,L02,58,18,5.3,8.5,56,BRD-K73237276,REP.A022_HA1E_24H_X1_B23:L02,trt_cp,HA1E,1.0,17.7464,3709.0,,,REP,tacalcitol
b34,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K28731095,MUC.CP008_HA1E_24H_X3_B34,F08,MUC.CP008_HA1E_24H_X3,F08,83,17,4.8,10.24,58,BRD-K28731095,MUC.CP008_HA1E_24H_X3_B34:F08,trt_cp,HA1E,0.0,15.5934,2588.5,,qc_f_logp,MUC,calcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K81332461,REP.A021_HA1E_24H_X3_B23,D02,REP.A021_HA1E_24H_X3,D02,65,16,5.7,7.56,55,BRD-K81332461,REP.A021_HA1E_24H_X3_B23:D02,trt_cp,HA1E,1.0,17.8671,3966.5,,,REP,maxacalcitol
b25,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K84163249,REP.A021_A549_24H_X2_B25,J20,REP.A021_A549_24H_X2,J20,56,26,6.1,7.61,55,BRD-K84163249,REP.A021_A549_24H_X2_B25:J20,trt_cp,A549,1.0,18.6411,3896.0,,,REP,ercalcitriol
b25,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K73237276,REP.A022_A549_24H_X2_B25,L02,REP.A022_A549_24H_X2,L02,56,26,6.6,7.9,56,BRD-K73237276,REP.A022_A549_24H_X2_B25:L02,trt_cp,A549,1.0,15.5806,3864.0,,,REP,tacalcitol
b24,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K28456624,REP.A009_MCF7_24H_X2_B24,D02,REP.A009_MCF7_24H_X2,D02,72,16,7.5,8.4,51,BRD-K28456624,REP.A009_MCF7_24H_X2_B24:D02,trt_cp,MCF7,0.0,10.7069,3817.0,,qc_slope,REP,seocalcitol
b34,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K28731095,MUC.CP008_MCF7_24H_X2_B34,F08,MUC.CP008_MCF7_24H_X2,F08,78,15,7.1,10.47,59,BRD-K28731095,MUC.CP008_MCF7_24H_X2_B34:F08,trt_cp,MCF7,1.0,17.8115,2315.5,,,MUC,calcitriol
b24,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.A009_PC3_24H_X3_B24,D02,REP.A009_PC3_24H_X3,D02,75,14,7.0,7.68,51,BRD-K28456624,REP.A009_PC3_24H_X3_B24:D02,trt_cp,PC3,0.0,13.1758,4572.0,,qc_slope,REP,seocalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K73237276,REP.A022_PC3_24H_X2_B23,L02,REP.A022_PC3_24H_X2,L02,66,16,7.5,6.74,54,BRD-K73237276,REP.A022_PC3_24H_X2_B23:L02,trt_cp,PC3,1.0,18.3863,4569.0,,,REP,tacalcitol
b29,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K60585088,REP.A014_A549_24H_X2_B29,H20,REP.A014_A549_24H_X2,H20,80,25,6.9,9.42,56,BRD-K60585088,REP.A014_A549_24H_X2_B29:H20,trt_cp,A549,1.0,26.5512,3372.0,,,REP,paricalcitol
b33,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-A84327315,MOAR002_PC3_24H_X1.A2_B33,B23,MOAR002_PC3_24H_X1.A2,B23,93,12,7.3,8.57,58,BRD-A84327315,MOAR002_PC3_24H_X1.A2_B33:B23,trt_cp,PC3,1.0,15.6726,3495.0,,,MOAR,calcitriol
b22,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K28731095,REP.A001_HA1E_24H_X3_B22,I14,REP.A001_HA1E_24H_X3,I14,55,17,7.4,8.86,57,BRD-K28731095,REP.A001_HA1E_24H_X3_B22:I14,trt_cp,HA1E,1.0,27.522,2504.5,,,REP,calcitriol
b27,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K28731095,REP.A001_MCF7_24H_X3_B27,I14,REP.A001_MCF7_24H_X3,I14,82,39,7.4,7.22,55,BRD-K28731095,REP.A001_MCF7_24H_X3_B27:I14,trt_cp,MCF7,0.0,17.3801,3406.5,,count_cv,REP,calcitriol
b22,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.A001_PC3_24H_X2_B22,I14,REP.A001_PC3_24H_X2,I14,74,14,7.1,8.84,58,BRD-K28731095,REP.A001_PC3_24H_X2_B22:I14,trt_cp,PC3,1.0,20.4104,2561.5,,,REP,calcitriol
b27,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K28731095,REP.A001_MCF7_24H_X2_B27,I14,REP.A001_MCF7_24H_X2,I14,83,39,8.1,6.83,53,BRD-K28731095,REP.A001_MCF7_24H_X2_B27:I14,trt_cp,MCF7,0.0,30.102,3838.0,,count_cv,REP,calcitriol
b24,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.A009_PC3_24H_X1_B24,D02,REP.A009_PC3_24H_X1,D02,72,17,8.9,9.18,49,BRD-K28456624,REP.A009_PC3_24H_X1_B24:D02,trt_cp,PC3,0.0,14.6913,4569.0,,qc_slope,REP,seocalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K81332461,REP.A021_PC3_24H_X2_B23,D02,REP.A021_PC3_24H_X2,D02,68,16,6.4,8.17,56,BRD-K81332461,REP.A021_PC3_24H_X2_B23:D02,trt_cp,PC3,1.0,16.062,4401.0,,,REP,maxacalcitol
b24,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.A009_PC3_24H_X2_B24,D02,REP.A009_PC3_24H_X2,D02,67,16,7.6,8.72,51,BRD-K28456624,REP.A009_PC3_24H_X2_B24:D02,trt_cp,PC3,0.0,18.3973,4029.0,,qc_slope,REP,seocalcitol
b22,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.A001_PC3_24H_X1_B22,I14,REP.A001_PC3_24H_X1,I14,53,17,8.0,7.69,56,BRD-K28731095,REP.A001_PC3_24H_X1_B22:I14,trt_cp,PC3,1.0,27.129,2523.0,,,REP,calcitriol
b25,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K84163249,REP.A021_A549_24H_X3_B25,J20,REP.A021_A549_24H_X3,J20,55,25,6.4,8.33,54,BRD-K84163249,REP.A021_A549_24H_X3_B25:J20,trt_cp,A549,1.0,28.9568,4025.0,,,REP,ercalcitriol
b25,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K73237276,REP.A022_A549_24H_X1_B25,L02,REP.A022_A549_24H_X1,L02,68,25,5.5,8.62,56,BRD-K73237276,REP.A022_A549_24H_X1_B25:L02,trt_cp,A549,1.0,19.5029,3413.0,,,REP,tacalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K84163249,REP.A021_HA1E_24H_X3_B23,J20,REP.A021_HA1E_24H_X3,J20,64,16,5.4,8.31,55,BRD-K84163249,REP.A021_HA1E_24H_X3_B23:J20,trt_cp,HA1E,1.0,28.0459,3057.0,,,REP,ercalcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K60585088,REP.A014_MCF7_24H_X1_B23,H20,REP.A014_MCF7_24H_X1,H20,57,18,7.8,8.33,53,BRD-K60585088,REP.A014_MCF7_24H_X1_B23:H20,trt_cp,MCF7,1.0,36.4657,3719.5,,,REP,paricalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K84163249,REP.A021_MCF7_24H_X2_B23,J20,REP.A021_MCF7_24H_X2,J20,59,18,8.0,7.16,53,BRD-K84163249,REP.A021_MCF7_24H_X2_B23:J20,trt_cp,MCF7,1.0,27.9769,3637.0,,,REP,ercalcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,MCF7,BRD-K73237276,REP.A022_MCF7_24H_X1_B23,L02,REP.A022_MCF7_24H_X1,L02,56,17,7.9,7.51,53,BRD-K73237276,REP.A022_MCF7_24H_X1_B23:L02,trt_cp,MCF7,1.0,24.7862,3767.5,,,REP,tacalcitol
b32,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,A549,BRD-K28456624,REP.A009_A549_24H_X3_B32,D02,REP.A009_A549_24H_X3,D02,126,18,6.3,8.42,56,BRD-K28456624,REP.A009_A549_24H_X3_B32:D02,trt_cp,A549,1.0,26.6966,3123.5,,,REP,seocalcitol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,PC3,BRD-K84163249,REP.A021_PC3_24H_X2_B23,J20,REP.A021_PC3_24H_X2,J20,53,18,7.6,7.64,56,BRD-K84163249,REP.A021_PC3_24H_X2_B23:J20,trt_cp,PC3,1.0,20.1838,3734.0,,,REP,ercalcitriol
b23,3.33,3.33333,uM,3.33 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.A014_HA1E_24H_X2_B23,H20,REP.A014_HA1E_24H_X2,H20,61,17,4.4,8.71,57,BRD-K60585088,REP.A014_HA1E_24H_X2_B23:H20,trt_cp,HA1E,0.0,17.7434,4010.0,,qc_f_logp,REP,paricalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K73237276,REP.A022_HA1E_24H_X3_B23,L05,REP.A022_HA1E_24H_X3,L05,62,16,5.2,9.59,57,BRD-K73237276,REP.A022_HA1E_24H_X3_B23:L05,trt_cp,HA1E,1.0,15.0075,3992.0,,,REP,tacalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K81332461,REP.A021_PC3_24H_X1_B23,D05,REP.A021_PC3_24H_X1,D05,75,16,8.9,7.53,55,BRD-K81332461,REP.A021_PC3_24H_X1_B23:D05,trt_cp,PC3,1.0,21.9494,3687.5,,,REP,maxacalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K84163249,REP.A021_PC3_24H_X1_B23,J23,REP.A021_PC3_24H_X1,J23,61,17,7.7,7.38,53,BRD-K84163249,REP.A021_PC3_24H_X1_B23:J23,trt_cp,PC3,1.0,24.0743,3888.0,,,REP,ercalcitriol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K84163249,REP.A021_PC3_24H_X3_B23,J23,REP.A021_PC3_24H_X3,J23,61,17,7.0,7.73,54,BRD-K84163249,REP.A021_PC3_24H_X3_B23:J23,trt_cp,PC3,1.0,27.7383,2968.0,,,REP,ercalcitriol
b22,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.A001_PC3_24H_X2_B22,I17,REP.A001_PC3_24H_X2,I17,59,16,7.4,8.72,57,BRD-K28731095,REP.A001_PC3_24H_X2_B22:I17,trt_cp,PC3,1.0,32.775,2622.0,,,REP,calcitriol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,MCF7,BRD-K73237276,REP.A022_MCF7_24H_X1_B23,L05,REP.A022_MCF7_24H_X1,L05,48,18,7.5,7.65,53,BRD-K73237276,REP.A022_MCF7_24H_X1_B23:L05,trt_cp,MCF7,1.0,28.6307,4380.5,,,REP,tacalcitol
b24,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.A009_PC3_24H_X2_B24,D05,REP.A009_PC3_24H_X2,D05,64,16,7.9,7.9,51,BRD-K28456624,REP.A009_PC3_24H_X2_B24:D05,trt_cp,PC3,0.0,19.2201,3536.5,,qc_slope,REP,seocalcitol
b24,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K28456624,REP.A009_PC3_24H_X1_B24,D05,REP.A009_PC3_24H_X1,D05,63,15,8.7,7.92,50,BRD-K28456624,REP.A009_PC3_24H_X1_B24:D05,trt_cp,PC3,0.0,16.2918,4578.0,,qc_slope,REP,seocalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K84163249,REP.A021_HA1E_24H_X1_B23,J23,REP.A021_HA1E_24H_X1,J23,64,17,6.5,7.55,54,BRD-K84163249,REP.A021_HA1E_24H_X1_B23:J23,trt_cp,HA1E,1.0,15.8661,3792.0,,,REP,ercalcitriol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K84163249,REP.A021_HA1E_24H_X2_B23,J23,REP.A021_HA1E_24H_X2,J23,58,18,5.7,8.78,55,BRD-K84163249,REP.A021_HA1E_24H_X2_B23:J23,trt_cp,HA1E,1.0,20.641,4025.0,,,REP,ercalcitriol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.A014_HA1E_24H_X3_B23,H23,REP.A014_HA1E_24H_X3,H23,50,20,6.2,7.83,54,BRD-K60585088,REP.A014_HA1E_24H_X3_B23:H23,trt_cp,HA1E,1.0,25.0504,3482.0,,,REP,paricalcitol
b22,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.A001_PC3_24H_X1_B22,I17,REP.A001_PC3_24H_X1,I17,44,19,7.4,7.9,57,BRD-K28731095,REP.A001_PC3_24H_X1_B22:I17,trt_cp,PC3,1.0,29.8706,2539.0,,,REP,calcitriol
b34,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K28731095,MUC.CP008_HA1E_24H_X1_B34,F11,MUC.CP008_HA1E_24H_X1,F11,96,16,5.7,9.52,57,BRD-K28731095,MUC.CP008_HA1E_24H_X1_B34:F11,trt_cp,HA1E,1.0,13.542,3060.5,,,MUC,calcitriol
b27,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,A549,BRD-K28731095,REP.A001_A549_24H_X3_B27,I17,REP.A001_A549_24H_X3,I17,79,41,6.2,7.6,53,BRD-K28731095,REP.A001_A549_24H_X3_B27:I17,trt_cp,A549,0.0,26.2993,3866.0,,count_cv,REP,calcitriol
b27,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,MCF7,BRD-K28731095,REP.A001_MCF7_24H_X2_B27,I17,REP.A001_MCF7_24H_X2,I17,84,40,7.3,7.41,54,BRD-K28731095,REP.A001_MCF7_24H_X2_B27:I17,trt_cp,MCF7,0.0,27.2037,3672.5,,count_cv,REP,calcitriol
b22,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K28731095,REP.A001_PC3_24H_X3_B22,I17,REP.A001_PC3_24H_X3,I17,69,15,8.2,8.18,57,BRD-K28731095,REP.A001_PC3_24H_X3_B22:I17,trt_cp,PC3,1.0,26.6667,2160.0,,,REP,calcitriol
b25,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,A549,BRD-K81332461,REP.A021_A549_24H_X2_B25,D05,REP.A021_A549_24H_X2,D05,51,27,5.9,8.82,57,BRD-K81332461,REP.A021_A549_24H_X2_B25:D05,trt_cp,A549,0.0,18.4623,3794.0,,count_cv,REP,maxacalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,MCF7,BRD-K81332461,REP.A021_MCF7_24H_X3_B23,D05,REP.A021_MCF7_24H_X3,D05,72,16,7.2,8.49,54,BRD-K81332461,REP.A021_MCF7_24H_X3_B23:D05,trt_cp,MCF7,1.0,32.375,2849.0,,,REP,maxacalcitol
b32,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,A549,BRD-K28456624,REP.A009_A549_24H_X3_B32,D05,REP.A009_A549_24H_X3,D05,124,20,6.6,8.6,55,BRD-K28456624,REP.A009_A549_24H_X3_B32:D05,trt_cp,A549,1.0,25.5107,2972.0,,,REP,seocalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,MCF7,BRD-K84163249,REP.A021_MCF7_24H_X1_B23,J23,REP.A021_MCF7_24H_X1,J23,64,16,5.9,8.32,55,BRD-K84163249,REP.A021_MCF7_24H_X1_B23:J23,trt_cp,MCF7,1.0,19.887,4663.5,,,REP,ercalcitriol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K60585088,REP.A014_HA1E_24H_X2_B23,H23,REP.A014_HA1E_24H_X2,H23,55,19,6.2,7.77,55,BRD-K60585088,REP.A014_HA1E_24H_X2_B23:H23,trt_cp,HA1E,1.0,17.9962,4724.0,,,REP,paricalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K81332461,REP.A021_HA1E_24H_X1_B23,D05,REP.A021_HA1E_24H_X1,D05,59,18,6.4,7.38,54,BRD-K81332461,REP.A021_HA1E_24H_X1_B23:D05,trt_cp,HA1E,1.0,23.5449,3673.0,,,REP,maxacalcitol
b25,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,A549,BRD-K73237276,REP.A022_A549_24H_X2_B25,L05,REP.A022_A549_24H_X2,L05,43,27,7.1,7.62,54,BRD-K73237276,REP.A022_A549_24H_X2_B25:L05,trt_cp,A549,0.0,24.226,3537.0,,count_cv,REP,tacalcitol
b24,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,HA1E,BRD-K28456624,REP.A009_HA1E_24H_X2_B24,D05,REP.A009_HA1E_24H_X2,D05,74,15,6.7,8.27,51,BRD-K28456624,REP.A009_HA1E_24H_X2_B24:D05,trt_cp,HA1E,0.0,21.0946,4461.5,,qc_slope,REP,seocalcitol
b23,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,PC3,BRD-K81332461,REP.A021_PC3_24H_X3_B23,D05,REP.A021_PC3_24H_X3,D05,61,17,6.2,7.39,55,BRD-K81332461,REP.A021_PC3_24H_X3_B23:D05,trt_cp,PC3,1.0,25.4344,3103.0,,,REP,maxacalcitol
b34,0.125,0.123457,uM,0.125 uM,24.0,24 h,h,MCF7,BRD-K28731095,MUC.CP008_MCF7_24H_X3_B34,F11,MUC.CP008_MCF7_24H_X3,F11,90,17,7.2,8.9,56,BRD-K28731095,MUC.CP008_MCF7_24H_X3_B34:F11,trt_cp,MCF7,1.0,22.7976,2872.5,,,MUC,calcitriol
